연도,월,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위
2000,3,무,가을,1345.385,상품,1,개
2000,3,무,가을,1069.615,중품,1,개
2000,3,당근,무세척,1307.692,상품,1,kg
2000,3,당근,무세척,1023.462,중품,1,kg
2000,3,건고추,화건,4970,상품,600,g
2000,3,건고추,화건,4490,중품,600,g
2000,3,건고추,양건,5950,상품,600,g
2000,3,건고추,양건,5450,중품,600,g
2000,3,풋고추,풋고추,543.808,상품,100,g
2000,3,풋고추,풋고추,483.5,중품,100,g
2000,3,양파,양파,1300.385,상품,1,kg
2000,3,양파,양파,1043.654,중품,1,kg
2000,3,파,대파,1204.231,상품,1,kg
2000,3,파,대파,974.615,중품,1,kg
2000,3,생강,국산,2291.538,상품,1,kg
2000,3,생강,국산,1932.308,중품,1,kg
2000,3,미나리,미나리,2813.462,상품,1,kg
2000,3,미나리,미나리,2440.769,중품,1,kg
2000,3,깻잎,깻잎,636.846,상품,100,g
2000,3,깻잎,깻잎,509.269,중품,100,g
2000,3,깐마늘(국산),깐마늘(국산),3735.385,상품,1,kg
2000,3,깐마늘(국산),깐마늘(국산),3255.385,중품,1,kg
2000,3,참깨,백색(국산),7700,상품,500,g
2000,3,참깨,백색(국산),7025,중품,500,g
2000,3,참깨,중국,3025,중품,500,g
2000,3,땅콩,국산,502.192,상품,100,g
2000,3,땅콩,국산,447.346,중품,100,g
2000,3,땅콩,수입,258.154,중품,100,g
2000,3,사과,후지,18415.385,상품,10,개
2000,3,사과,후지,14834.615,중품,10,개
2000,3,배,신고,19403.846,상품,10,개
2000,3,배,신고,15403.846,중품,10,개
2000,3,감귤,감귤,1176.154,중품,10,개
2000,3,단감,단감,4358.462,상품,10,개
2000,3,단감,단감,3243.077,중품,10,개
2000,3,바나나,수입,187.154,상품,100,g
2000,3,바나나,수입,157.154,중품,100,g
2000,3,오렌지,수입,8286.538,상품,10,개
2000,3,오렌지,수입,6363.462,중품,10,개
2000,3,방울토마토,국산,3413.077,상품,1,kg
2000,3,방울토마토,국산,2933.077,중품,1,kg
2000,3,돼지고기,삼겹살(국산냉장),784.077,중품,100,g
2000,3,닭고기,도계,2774.231,중품,1,kg
2000,3,계란,특란,2538.923,중품,30,개
2000,3,우유,우유,1370,상품,1,리터
2000,3,고등어,생선,2198.462,중품,1,마리
2000,3,고등어,냉동,1771.538,중품,1,마리
2000,3,갈치,생선,8157.692,중품,1,마리
2000,3,갈치,냉동,5357.692,중품,1,마리
2000,3,명태,생선,3000,중품,1,마리
2000,3,명태,냉동,1405.769,중품,1,마리
2000,3,물오징어,생선,1245.385,중품,1,마리
2000,3,물오징어,냉동,935.769,중품,1,마리
2000,3,건멸치,건멸치,845.962,중품,100,g
2000,3,건오징어,건오징어,8553.846,중품,10,마리
2000,3,김,김,4000,중품,1,속
2000,3,건미역,건미역,12884.615,상품,1,kg
2000,3,굴,굴,9085.769,상품,1,kg
2000,4,쌀,일반계,44600,상품,20,kg
2000,4,찹쌀,일반계,3559.13,상품,1,kg
2000,4,콩,백태(국산),2265,상품,500,g
2000,4,콩,백태(국산),2040,중품,500,g
2000,4,팥,적두(국산),2585.435,상품,500,g
2000,4,팥,적두(국산),2360.435,중품,500,g
2000,4,녹두,국산,3806.087,상품,500,g
2000,4,녹두,국산,3516.087,중품,500,g
2000,4,고구마,밤,1632.609,상품,1,kg
2000,4,고구마,밤,1320.435,중품,1,kg
2000,4,감자,수미,142.696,상품,100,g
2000,4,감자,수미,111.783,중품,100,g
2000,4,배추,봄,2853.478,상품,1,포기
2000,4,배추,봄,2353.478,중품,1,포기
2000,4,배추,가을,3780,상품,1,포기
2000,4,배추,가을,3298.261,중품,1,포기
2000,4,양배추,양배추,2698.696,상품,1,포기
2000,4,양배추,양배추,2235.217,중품,1,포기
2000,4,시금치,시금치,2390.435,상품,1,kg
2000,4,시금치,시금치,1950.435,중품,1,kg
2000,4,상추,적,225.261,상품,100,g
2000,4,상추,적,182.739,중품,100,g
2000,4,상추,청,243.435,상품,100,g
2000,4,상추,청,204.435,중품,100,g
2000,4,수박,수박,13621.739,상품,1,개
2000,4,수박,수박,11143.478,중품,1,개
2000,4,참외,참외,17104.348,상품,10,개
2000,4,참외,참외,14060.87,중품,10,개
2000,4,오이,가시계통,3581.913,상품,10,개
2000,4,오이,가시계통,3030,중품,10,개
2000,4,오이,다다기계통,3203.043,상품,10,개
2000,4,오이,다다기계통,2697.826,중품,10,개
2000,4,오이,취청,3220.87,상품,10,개
2000,4,오이,취청,2716.652,중품,10,개
2000,4,호박,애호박,1070,상품,1,개
2000,4,호박,애호박,840.87,중품,1,개
2000,4,호박,쥬키니,691.957,상품,1,개
2000,4,호박,쥬키니,509.783,중품,1,개
2000,4,토마토,토마토,2406.957,상품,1,kg
2000,4,토마토,토마토,1914.348,중품,1,kg
2000,4,딸기,딸기,505.696,상품,100,g
2000,4,딸기,딸기,419.174,중품,100,g
2000,4,무,봄,1401.765,상품,1,개
2000,4,무,봄,1138.235,중품,1,개
2000,4,무,가을,1136.087,상품,1,개
2000,4,무,가을,875.87,중품,1,개
2000,4,당근,무세척,1399.13,상품,1,kg
2000,4,당근,무세척,1114.783,중품,1,kg
2000,4,건고추,화건,5012.609,상품,600,g
2000,4,건고추,화건,4532.609,중품,600,g
2000,4,건고추,양건,5950,상품,600,g
2000,4,건고추,양건,5450,중품,600,g
2000,4,풋고추,풋고추,428.696,상품,100,g
2000,4,풋고추,풋고추,375.261,중품,100,g
2000,4,양파,양파,1515.714,상품,1,kg
2000,4,양파,양파,1247.143,중품,1,kg
2000,4,양파,햇양파,1671.538,상품,1,kg
2000,4,양파,햇양파,1384.615,중품,1,kg
2000,4,파,대파,1130.87,상품,1,kg
2000,4,파,대파,916.522,중품,1,kg
2000,4,생강,국산,2366.957,상품,1,kg
2000,4,생강,국산,1993.478,중품,1,kg
2000,4,미나리,미나리,2155.217,상품,1,kg
2000,4,미나리,미나리,1805.217,중품,1,kg
2000,4,깻잎,깻잎,599.565,상품,100,g
2000,4,깻잎,깻잎,473.435,중품,100,g
2000,4,깐마늘(국산),깐마늘(국산),3646.957,상품,1,kg
2000,4,깐마늘(국산),깐마늘(국산),3163.043,중품,1,kg
2000,4,참깨,백색(국산),7700,상품,500,g
2000,4,참깨,백색(국산),7025,중품,500,g
2000,4,참깨,중국,3025,중품,500,g
2000,4,땅콩,국산,476.739,상품,100,g
2000,4,땅콩,국산,423.739,중품,100,g
2000,4,땅콩,수입,248.435,중품,100,g
2000,4,사과,후지,18065.217,상품,10,개
2000,4,사과,후지,14565.217,중품,10,개
2000,4,배,신고,19200,상품,10,개
2000,4,배,신고,15200,중품,10,개
2000,4,감귤,감귤,1193.913,중품,10,개
2000,4,단감,단감,4016.522,상품,10,개
2000,4,단감,단감,3016.522,중품,10,개
2000,4,바나나,수입,188,상품,100,g
2000,4,바나나,수입,158,중품,100,g
2000,4,오렌지,수입,7506.522,상품,10,개
2000,4,오렌지,수입,5673.913,중품,10,개
2000,4,방울토마토,국산,3142.174,상품,1,kg
2000,4,방울토마토,국산,2669.13,중품,1,kg
2000,4,돼지고기,삼겹살(국산냉장),737.913,중품,100,g
2000,4,닭고기,도계,2908.696,중품,1,kg
2000,4,계란,특란,2224.696,중품,30,개
2000,4,우유,우유,1370,상품,1,리터
2000,4,고등어,생선,2330.435,중품,1,마리
2000,4,고등어,냉동,1893.913,중품,1,마리
2000,4,갈치,생선,8150,중품,1,마리
2000,4,갈치,냉동,5286.957,중품,1,마리
2000,4,명태,냉동,1465.652,중품,1,마리
2000,4,물오징어,생선,1306.957,중품,1,마리
2000,4,물오징어,냉동,947.174,중품,1,마리
2000,4,건멸치,건멸치,857.565,중품,100,g
2000,4,건오징어,건오징어,8519.565,중품,10,마리
2000,4,김,김,3823.478,중품,1,속
2000,4,건미역,건미역,13000,상품,1,kg
2000,4,굴,굴,8629.565,상품,1,kg
2000,5,쌀,일반계,44825,상품,20,kg
2000,5,찹쌀,일반계,3834.292,상품,1,kg
2000,5,콩,백태(국산),2265,상품,500,g
2000,5,콩,백태(국산),2040,중품,500,g
2000,5,팥,적두(국산),2575,상품,500,g
2000,5,팥,적두(국산),2350,중품,500,g
2000,5,녹두,국산,3786.875,상품,500,g
2000,5,녹두,국산,3519.792,중품,500,g
2000,5,고구마,밤,1788.333,상품,1,kg
2000,5,고구마,밤,1457.083,중품,1,kg
2000,5,감자,수미,142.667,상품,100,g
2000,5,감자,수미,111.667,중품,100,g
2000,5,배추,봄,1944.583,상품,1,포기
2000,5,배추,봄,1446.667,중품,1,포기
2000,5,배추,가을,3875,상품,1,포기
2000,5,배추,가을,3375,중품,1,포기
2000,5,양배추,양배추,2869.583,상품,1,포기
2000,5,양배추,양배추,2418.75,중품,1,포기
2000,5,시금치,시금치,2321.25,상품,1,kg
2000,5,시금치,시금치,1881.25,중품,1,kg
2000,5,상추,적,235.5,상품,100,g
2000,5,상추,적,193.167,중품,100,g
2000,5,상추,청,253.375,상품,100,g
2000,5,상추,청,214.375,중품,100,g
2000,5,수박,수박,12570.833,상품,1,개
2000,5,수박,수박,10200,중품,1,개
2000,5,참외,참외,12662.5,상품,10,개
2000,5,참외,참외,9962.5,중품,10,개
2000,5,오이,가시계통,3451.5,상품,10,개
2000,5,오이,가시계통,2913.583,중품,10,개
2000,5,오이,다다기계통,2828.75,상품,10,개
2000,5,오이,다다기계통,2382.5,중품,10,개
2000,5,오이,취청,2715.75,상품,10,개
2000,5,오이,취청,2286.583,중품,10,개
2000,5,호박,애호박,845.208,상품,1,개
2000,5,호박,애호박,628.542,중품,1,개
2000,5,호박,쥬키니,542.5,상품,1,개
2000,5,호박,쥬키니,379.583,중품,1,개
2000,5,토마토,토마토,2003.333,상품,1,kg
2000,5,토마토,토마토,1534.167,중품,1,kg
2000,5,딸기,딸기,454.917,상품,100,g
2000,5,딸기,딸기,370.167,중품,100,g
2000,5,무,봄,1152.083,상품,1,개
2000,5,무,봄,910,중품,1,개
2000,5,무,가을,1150,상품,1,개
2000,5,무,가을,900,중품,1,개
2000,5,당근,무세척,1508.333,상품,1,kg
2000,5,당근,무세척,1242.917,중품,1,kg
2000,5,건고추,화건,5020,상품,600,g
2000,5,건고추,화건,4540,중품,600,g
2000,5,건고추,양건,5950,상품,600,g
2000,5,건고추,양건,5450,중품,600,g
2000,5,풋고추,풋고추,376.542,상품,100,g
2000,5,풋고추,풋고추,329.125,중품,100,g
2000,5,양파,양파,1400.833,상품,1,kg
2000,5,양파,양파,1120.833,중품,1,kg
2000,5,파,대파,1044.167,상품,1,kg
2000,5,파,대파,824.583,중품,1,kg
2000,5,생강,국산,2457.5,상품,1,kg
2000,5,생강,국산,2075,중품,1,kg
2000,5,미나리,미나리,1659.583,상품,1,kg
2000,5,미나리,미나리,1345,중품,1,kg
2000,5,깻잎,깻잎,588.75,상품,100,g
2000,5,깻잎,깻잎,460.083,중품,100,g
2000,5,깐마늘(국산),깐마늘(국산),3964.167,상품,1,kg
2000,5,깐마늘(국산),깐마늘(국산),3485,중품,1,kg
2000,5,참깨,백색(국산),7700,상품,500,g
2000,5,참깨,백색(국산),7025,중품,500,g
2000,5,참깨,중국,3025,중품,500,g
2000,5,땅콩,국산,494.667,상품,100,g
2000,5,땅콩,국산,441.667,중품,100,g
2000,5,땅콩,수입,246,중품,100,g
2000,5,사과,후지,17279.167,상품,10,개
2000,5,사과,후지,13795.833,중품,10,개
2000,5,배,신고,18950,상품,10,개
2000,5,배,신고,15000,중품,10,개
2000,5,감귤,감귤,1220,중품,10,개
2000,5,단감,단감,4020,상품,10,개
2000,5,단감,단감,3020,중품,10,개
2000,5,바나나,수입,188.542,상품,100,g
2000,5,바나나,수입,158.542,중품,100,g
2000,5,오렌지,수입,7506.25,상품,10,개
2000,5,오렌지,수입,5706.25,중품,10,개
2000,5,방울토마토,국산,2537.917,상품,1,kg
2000,5,방울토마토,국산,2072.5,중품,1,kg
2000,5,돼지고기,삼겹살(국산냉장),728.5,중품,100,g
2000,5,닭고기,도계,3060.833,중품,1,kg
2000,5,계란,특란,2251.75,중품,30,개
2000,5,우유,우유,1370,상품,1,리터
2000,5,고등어,생선,2350.417,중품,1,마리
2000,5,고등어,냉동,1887.5,중품,1,마리
2000,5,갈치,생선,8150,중품,1,마리
2000,5,갈치,냉동,5200,중품,1,마리
2000,5,명태,냉동,1465,중품,1,마리
2000,5,물오징어,생선,1287.5,중품,1,마리
2000,5,물오징어,냉동,945,중품,1,마리
2000,5,건멸치,건멸치,888.75,중품,100,g
2000,5,건오징어,건오징어,8441.667,중품,10,마리
2000,5,김,김,3657.083,중품,1,속
2000,5,건미역,건미역,12941.667,상품,1,kg
2000,5,굴,굴,8564.167,상품,1,kg
2000,6,쌀,일반계,45000,상품,20,kg
2000,6,찹쌀,일반계,3994.52,상품,1,kg
2000,6,콩,백태(국산),2265,상품,500,g
2000,6,콩,백태(국산),2040,중품,500,g
2000,6,팥,적두(국산),2575,상품,500,g
2000,6,팥,적두(국산),2350,중품,500,g
2000,6,녹두,국산,3785,상품,500,g
2000,6,녹두,국산,3520,중품,500,g
2000,6,고구마,밤,2053.6,상품,1,kg
2000,6,고구마,밤,1713.6,중품,1,kg
2000,6,감자,수미,134.88,상품,100,g
2000,6,감자,수미,104.44,중품,100,g
2000,6,배추,봄,1378.8,상품,1,포기
2000,6,배추,봄,947.2,중품,1,포기
2000,6,양배추,양배추,2324,상품,1,포기
2000,6,양배추,양배추,1893.2,중품,1,포기
2000,6,시금치,시금치,2436.4,상품,1,kg
2000,6,시금치,시금치,1996.4,중품,1,kg
2000,6,상추,적,235,상품,100,g
2000,6,상추,적,193,중품,100,g
2000,6,상추,청,248.92,상품,100,g
2000,6,상추,청,209.88,중품,100,g
2000,6,수박,수박,11652,상품,1,개
2000,6,수박,수박,9260,중품,1,개
2000,6,참외,참외,12628,상품,10,개
2000,6,참외,참외,9884,중품,10,개
2000,6,오이,가시계통,3097.84,상품,10,개
2000,6,오이,가시계통,2602.16,중품,10,개
2000,6,오이,다다기계통,2613.6,상품,10,개
2000,6,오이,다다기계통,2193.6,중품,10,개
2000,6,오이,취청,2809.08,상품,10,개
2000,6,오이,취청,2384.08,중품,10,개
2000,6,호박,애호박,664.8,상품,1,개
2000,6,호박,애호박,491.6,중품,1,개
2000,6,호박,쥬키니,471,상품,1,개
2000,6,호박,쥬키니,313.8,중품,1,개
2000,6,토마토,토마토,1844.4,상품,1,kg
2000,6,토마토,토마토,1409.2,중품,1,kg
2000,6,딸기,딸기,390.273,상품,100,g
2000,6,딸기,딸기,306.273,중품,100,g
2000,6,무,봄,1038,상품,1,개
2000,6,무,봄,809.2,중품,1,개
2000,6,당근,무세척,1478,상품,1,kg
2000,6,당근,무세척,1196,중품,1,kg
2000,6,건고추,화건,5106.4,상품,600,g
2000,6,건고추,화건,4626.4,중품,600,g
2000,6,건고추,양건,6060,상품,600,g
2000,6,건고추,양건,5560,중품,600,g
2000,6,풋고추,풋고추,360.52,상품,100,g
2000,6,풋고추,풋고추,313.52,중품,100,g
2000,6,양파,양파,1010,상품,1,kg
2000,6,양파,양파,771,중품,1,kg
2000,6,파,대파,1234.4,상품,1,kg
2000,6,파,대파,996.4,중품,1,kg
2000,6,생강,국산,3577.6,상품,1,kg
2000,6,생강,국산,3173.6,중품,1,kg
2000,6,미나리,미나리,1442.4,상품,1,kg
2000,6,미나리,미나리,1142.4,중품,1,kg
2000,6,깻잎,깻잎,606,상품,100,g
2000,6,깻잎,깻잎,479,중품,100,g
2000,6,깐마늘(국산),깐마늘(국산),3660.4,상품,1,kg
2000,6,깐마늘(국산),깐마늘(국산),3211.6,중품,1,kg
2000,6,참깨,백색(국산),7700,상품,500,g
2000,6,참깨,백색(국산),7025,중품,500,g
2000,6,참깨,중국,3025,중품,500,g
2000,6,땅콩,국산,507,상품,100,g
2000,6,땅콩,국산,454,중품,100,g
2000,6,땅콩,수입,246,중품,100,g
2000,6,사과,후지,16120,상품,10,개
2000,6,사과,후지,12960,중품,10,개
2000,6,배,신고,17336,상품,10,개
2000,6,배,신고,13476,중품,10,개
2000,6,단감,단감,4020,상품,10,개
2000,6,단감,단감,3020,중품,10,개
2000,6,바나나,수입,183.12,상품,100,g
2000,6,바나나,수입,153.68,중품,100,g
2000,6,오렌지,수입,7054,상품,10,개
2000,6,오렌지,수입,5254,중품,10,개
2000,6,방울토마토,국산,1873.6,상품,1,kg
2000,6,방울토마토,국산,1403.6,중품,1,kg
2000,6,돼지고기,삼겹살(국산냉장),799.52,중품,100,g
2000,6,닭고기,도계,3001.6,중품,1,kg
2000,6,계란,특란,2228.28,중품,30,개
2000,6,우유,우유,1384.4,상품,1,리터
2000,6,고등어,생선,2340,중품,1,마리
2000,6,고등어,냉동,1919.2,중품,1,마리
2000,6,갈치,생선,8150,중품,1,마리
2000,6,갈치,냉동,5200,중품,1,마리
2000,6,명태,냉동,1444,중품,1,마리
2000,6,물오징어,생선,1288,중품,1,마리
2000,6,물오징어,냉동,922.6,중품,1,마리
2000,6,건멸치,건멸치,950.28,중품,100,g
2000,6,건오징어,건오징어,8302,중품,10,마리
2000,6,김,김,3650,중품,1,속
2000,6,건미역,건미역,12700,상품,1,kg
2000,6,굴,굴,8610,상품,1,kg
2000,7,쌀,일반계,45000,상품,20,kg
2000,7,찹쌀,일반계,4157.875,상품,1,kg
2000,7,콩,백태(국산),2269.583,상품,500,g
2000,7,콩,백태(국산),2044.583,중품,500,g
2000,7,팥,적두(국산),2575,상품,500,g
2000,7,팥,적두(국산),2350,중품,500,g
2000,7,녹두,국산,3785,상품,500,g
2000,7,녹두,국산,3520,중품,500,g
2000,7,고구마,밤,2180.417,상품,1,kg
2000,7,고구마,밤,1833.75,중품,1,kg
2000,7,감자,수미,107.625,상품,100,g
2000,7,감자,수미,80.417,중품,100,g
2000,7,배추,봄,1508.5,상품,1,포기
2000,7,배추,봄,1067.5,중품,1,포기
2000,7,배추,고랭지,1865.882,상품,1,포기
2000,7,배추,고랭지,1465.882,중품,1,포기
2000,7,양배추,양배추,1955,상품,1,포기
2000,7,양배추,양배추,1545,중품,1,포기
2000,7,시금치,시금치,3700.833,상품,1,kg
2000,7,시금치,시금치,3237.917,중품,1,kg
2000,7,상추,적,281.042,상품,100,g
2000,7,상추,적,236.792,중품,100,g
2000,7,상추,청,336.292,상품,100,g
2000,7,상추,청,293.208,중품,100,g
2000,7,수박,수박,12562.5,상품,1,개
2000,7,수박,수박,10187.5,중품,1,개
2000,7,참외,참외,8531.25,상품,10,개
2000,7,참외,참외,6102.083,중품,10,개
2000,7,오이,가시계통,3714.875,상품,10,개
2000,7,오이,가시계통,3215.375,중품,10,개
2000,7,오이,다다기계통,2954.583,상품,10,개
2000,7,오이,다다기계통,2543.75,중품,10,개
2000,7,오이,취청,3629.458,상품,10,개
2000,7,오이,취청,3162.292,중품,10,개
2000,7,호박,애호박,542.708,상품,1,개
2000,7,호박,애호박,382.708,중품,1,개
2000,7,호박,쥬키니,402.917,상품,1,개
2000,7,호박,쥬키니,265.417,중품,1,개
2000,7,토마토,토마토,2019.583,상품,1,kg
2000,7,토마토,토마토,1577.083,중품,1,kg
2000,7,무,봄,1081.25,상품,1,개
2000,7,무,봄,843.333,중품,1,개
2000,7,무,고랭지,1053.529,상품,1,개
2000,7,무,고랭지,774.118,중품,1,개
2000,7,당근,무세척,1550.833,상품,1,kg
2000,7,당근,무세척,1257.5,중품,1,kg
2000,7,건고추,화건,5105,상품,600,g
2000,7,건고추,화건,4625,중품,600,g
2000,7,건고추,양건,6060,상품,600,g
2000,7,건고추,양건,5560,중품,600,g
2000,7,풋고추,풋고추,314.333,상품,100,g
2000,7,풋고추,풋고추,270.792,중품,100,g
2000,7,양파,양파,925,상품,1,kg
2000,7,양파,양파,695,중품,1,kg
2000,7,파,대파,1311.25,상품,1,kg
2000,7,파,대파,1069.167,중품,1,kg
2000,7,생강,국산,4537.083,상품,1,kg
2000,7,생강,국산,4122.083,중품,1,kg
2000,7,미나리,미나리,1462.083,상품,1,kg
2000,7,미나리,미나리,1158.75,중품,1,kg
2000,7,깻잎,깻잎,625.208,상품,100,g
2000,7,깻잎,깻잎,497.542,중품,100,g
2000,7,깐마늘(국산),깐마늘(국산),3440,상품,1,kg
2000,7,깐마늘(국산),깐마늘(국산),2990,중품,1,kg
2000,7,참깨,백색(국산),7700,상품,500,g
2000,7,참깨,백색(국산),7025,중품,500,g
2000,7,참깨,중국,3025,중품,500,g
2000,7,땅콩,국산,507,상품,100,g
2000,7,땅콩,국산,454,중품,100,g
2000,7,땅콩,수입,246,중품,100,g
2000,7,사과,후지,15577.083,상품,10,개
2000,7,사과,후지,12477.083,중품,10,개
2000,7,배,신고,17254.167,상품,10,개
2000,7,배,신고,13391.667,중품,10,개
2000,7,바나나,수입,179.583,상품,100,g
